1000,139.0817108154297,134.67576599121094,4.163637161254883,0.24230903387069702,0.0,0.013464470393955708,0.09908056259155273,0.057298898696899414,0.33702409267425537
2000,78.71749877929688,55.70848083496094,22.864459991455078,0.1445637345314026,0.0,0.005623101256787777,0.0640297457575798,0.1258312463760376,0.2869309186935425
3000,49.22216796875,29.82316780090332,19.310138702392578,0.0888584554195404,0.0,0.00303127383813262,0.04701174795627594,0.14115285873413086,0.26078641414642334
4000,30.384323120117188,16.78327751159668,13.546499252319336,0.0545463040471077,0.0,0.0017147385515272617,0.03535841405391693,0.11580383777618408,0.20742452144622803
5000,14.682631492614746,7.430781841278076,7.220212459564209,0.03163740411400795,0.0,0.0007528520654886961,0.023428723216056824,0.07852137088775635,0.150809645652771
6000,6.715627193450928,2.8818178176879883,3.810842990875244,0.022966301068663597,0.0,0.0002923492284025997,0.01459972932934761,0.05332624912261963,0.10554778575897217
7000,3.478466033935547,1.1195571422576904,2.339595317840576,0.019313624128699303,0.0,0.00011456037464085966,0.009139260277152061,0.03866934776306152,0.0731576681137085
8000,2.092557668685913,0.4674943685531616,1.6075018644332886,0.017561454325914383,0.0,4.851597986998968e-05,0.005947524216026068,0.02928638458251953,0.04980027675628662
9000,1.3698241710662842,0.2514292001724243,1.1024360656738281,0.015958916395902634,0.0,2.6365472876932472e-05,0.004384414758533239,0.023996591567993164,0.03488361835479736
10000,1.2902140617370605,0.26395082473754883,1.010688066482544,0.015575177036225796,0.0,2.7982767278444953e-05,0.004516886081546545,0.020853877067565918,0.025908827781677246
11000,0.715330183506012,0.16004036366939545,0.5416929721832275,0.013596858829259872,0.0,1.663252078287769e-05,0.0034823534078896046,0.019413113594055176,0.021170735359191895
12000,2.162494659423828,0.5393542647361755,1.609407901763916,0.013732457533478737,0.0,5.1669769163709134e-05,0.0061377910897135735,0.019060254096984863,0.017224550247192383
13000,0.4157564043998718,0.14117173850536346,0.2626822590827942,0.011902393773198128,0.0,1.4734045180375688e-05,0.0032775914296507835,0.018197178840637207,0.013335108757019043
14000,1.6516587734222412,0.6325533986091614,1.0073212385177612,0.011784067377448082,0.0,6.499721348518506e-05,0.006884005386382341,0.017497777938842773,0.01136469841003418
15000,0.24927562475204468,0.11236222833395004,0.12641240656375885,0.010500995442271233,0.0,1.1533549695741385e-05,0.002899848623201251,0.015072226524353027,0.009079217910766602
16000,0.27248623967170715,0.11779520660638809,0.14457939565181732,0.010111624374985695,0.0,1.2038044587825425e-05,0.002962591592222452,0.013501286506652832,0.00679624080657959
17000,0.30607879161834717,0.1260085254907608,0.17018194496631622,0.009888329543173313,0.0,1.2568519196065608e-05,0.003027163678780198,0.011670589447021484,0.005642533302307129
18000,0.7585484981536865,0.4972729980945587,0.25205761194229126,0.009217847138643265,0.0,5.0361573812551796e-05,0.006059593055397272,0.010339617729187012,0.004287242889404297
19000,0.24718454480171204,0.10659366101026535,0.13140127062797546,0.009189603850245476,0.0,1.0949556781270076e-05,0.0028254790231585503,0.010669231414794922,0.003535032272338867
20000,0.6428853273391724,0.4797125458717346,0.15393085777759552,0.009241919964551926,0.0,4.82217401440721e-05,0.005929461680352688,0.010512471199035645,0.0050067901611328125
21000,0.21071703732013702,0.14951348304748535,0.05209607630968094,0.009107491001486778,0.0,1.5325771528296173e-05,0.0033427586313337088,0.008629083633422852,0.005743265151977539
22000,0.33784419298171997,0.12424597889184952,0.20471400022506714,0.008884212002158165,0.0,1.2234982023073826e-05,0.0029867268167436123,0.009889960289001465,0.0038242340087890625
23000,0.16194598376750946,0.0967351645231247,0.056415364146232605,0.008795458823442459,0.0,9.838574442255776e-06,0.002678304212167859,0.0101393461227417,0.004352927207946777
24000,0.15899020433425903,0.1147940456867218,0.03545279800891876,0.008743364363908768,0.0,1.1720615475496743e-05,0.0029232706874608994,0.009742498397827148,0.004233241081237793
25000,0.1409146785736084,0.100191131234169,0.03220241516828537,0.008521138690412045,0.0,1.0248410035273992e-05,0.002733518835157156,0.010100841522216797,0.0025397539138793945
26000,0.1993165761232376,0.145216166973114,0.04559016972780228,0.008510243147611618,0.0,1.4707015907333698e-05,0.003274583723396063,0.010783910751342773,0.0022885799407958984
27000,0.14854681491851807,0.1026221215724945,0.03759687766432762,0.008327815681695938,0.0,1.0402920452179387e-05,0.0027540477458387613,0.009465336799621582,0.0017303228378295898
28000,0.17313535511493683,0.09732819348573685,0.06752064824104309,0.008286520838737488,0.0,9.909157597576268e-06,0.002687894506379962,0.009691357612609863,0.0008882284164428711
29000,0.23327338695526123,0.17337152361869812,0.05172957479953766,0.0081722941249609,0.0,1.7454030967201106e-05,0.0035673168022185564,0.009279370307922363,0.0019479990005493164
30000,0.31033799052238464,0.1430385261774063,0.15922199189662933,0.00807748083025217,0.0,1.4592604202334769e-05,0.003261821810156107,0.008557796478271484,0.0008071660995483398
31000,0.14882753789424896,0.10524767637252808,0.035519734025001526,0.008060131222009659,0.0,1.0603312148305122e-05,0.002780446782708168,0.007848978042602539,0.00021982192993164062
32000,0.23613396286964417,0.10827337205410004,0.11979208886623383,0.008068505674600601,0.0,1.116604562412249e-05,0.0028532743453979492,0.00857079029083252,0.0013751983642578125
33000,1.1673489809036255,0.32371920347213745,0.8352608680725098,0.00836887490004301,0.0,3.2386342354584485e-05,0.00485931197181344,0.008322834968566895,-0.00023692846298217773
34000,0.1605682224035263,0.09918753802776337,0.05348039045929909,0.007900295779109001,0.0,1.0208644198428374e-05,0.0027282102964818478,0.008217096328735352,-0.0006102323532104492
35000,0.18216650187969208,0.11974161118268967,0.054612092673778534,0.007812801748514175,0.0,1.2242830052855425e-05,0.0029876844491809607,0.009003758430480957,0.0002675056457519531
36000,0.1673414260149002,0.10858236998319626,0.05107526481151581,0.007683798670768738,0.0,1.1005332453351002e-05,0.0028326662722975016,0.008430719375610352,-0.0017378926277160645
37000,0.6475011110305786,0.16544052958488464,0.4745061993598938,0.007554387208074331,0.0,1.6907408280530944e-05,0.0035110122989863157,0.008432745933532715,-0.0008261799812316895
38000,0.14224618673324585,0.11615633964538574,0.018612327054142952,0.007477518171072006,0.0,1.1832573363790289e-05,0.002937199315056205,0.00828850269317627,-0.0017814040184020996
39000,0.16101934015750885,0.10512229055166245,0.04856046289205551,0.00733658391982317,0.0,1.060026897903299e-05,0.0027800477109849453,0.008529901504516602,-0.0009704828262329102
40000,0.3436731994152069,0.2932111918926239,0.04307063668966293,0.007391354069113731,0.0,2.9665341571671888e-05,0.004650701768696308,0.008629798889160156,-0.0009737014770507812
41000,0.3845663070678711,0.1233258843421936,0.2539149522781372,0.0073254648596048355,0.0,1.2904073628305923e-05,0.0030673069413751364,0.008835077285766602,-0.001491248607635498
42000,0.2272363007068634,0.12513360381126404,0.09502294659614563,0.007079747971147299,0.0,1.2499073818617035e-05,0.003018788993358612,0.008941173553466797,-0.0014857649803161621
43000,0.16872282326221466,0.10382384061813354,0.05791120231151581,0.006987776607275009,0.0,1.074603005690733e-05,0.0027990962844341993,0.008948206901550293,-0.0009211301803588867
44000,0.29871541261672974,0.10246991366147995,0.18914927542209625,0.007096235640347004,0.0,1.0684997505450156e-05,0.002791136270388961,0.008420109748840332,-0.0015578866004943848
45000,0.19234035909175873,0.09895171225070953,0.08665505051612854,0.006733592599630356,0.0,1.027926009555813e-05,0.002737630158662796,0.00862574577331543,-0.0018690228462219238
46000,0.20910197496414185,0.10127168148756027,0.10125891864299774,0.006571375764906406,0.0,1.0127332643605769e-05,0.00271732360124588,0.008405089378356934,-0.002245604991912842
47000,0.11337363719940186,0.09835945069789886,0.00845981016755104,0.006554377730935812,0.0,1.0012806342274416e-05,0.0027019153349101543,0.009189367294311523,-0.0031752586364746094
48000,0.11562573164701462,0.09651375561952591,0.012845455668866634,0.006266522221267223,0.0,9.940930794982705e-06,0.002692200243473053,0.007753729820251465,-0.0008655190467834473
49000,0.1384855955839157,0.11878591775894165,0.013580534607172012,0.0061191413551568985,0.0,1.1993211046501528e-05,0.002957069780677557,0.006612181663513184,-0.0022451281547546387
50000,0.19983841478824615,0.10229218006134033,0.09157837927341461,0.005967853125184774,0.0,1.0467427273397334e-05,0.002762573305517435,0.007459759712219238,-0.0019549131393432617
51000,0.15664714574813843,0.0956856831908226,0.055157702416181564,0.00580376572906971,0.0,9.804492037801538e-06,0.0026736611034721136,0.0076149702072143555,-0.0011502504348754883
52000,0.19492916762828827,0.13393673300743103,0.055283695459365845,0.005708744749426842,0.0,1.3836947800882626e-05,0.003176244907081127,0.00588381290435791,-0.001957535743713379
